2019-11-13 11:57:38.4581 | Development | FATAL |  |  |  |  | Application startup exception
2019-11-13 13:05:34.5579 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 13:05:34.5579 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | ModelState valid
2019-11-13 13:06:08.9876 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 34423.5082ms
2019-11-13 13:06:08.9876 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:06:08.9947 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8CG06H51B", Request id "0HLR8CG06H51B:00000001": An unhandled exception was thrown by the application.
2019-11-13 13:06:08.9947 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 34446.4891ms 500 
2019-11-13 13:06:19.9206 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 13:06:19.9206 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:06:19.9206 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 13:06:19.9206 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | ModelState valid
2019-11-13 13:08:19.1372 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 119204.8416ms
2019-11-13 13:08:19.1372 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:08:19.1372 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8CG06H51C", Request id "0HLR8CG06H51C:00000001": An unhandled exception was thrown by the application.
2019-11-13 13:08:19.1499 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 119226.8749ms 500 
2019-11-13 13:08:42.8602 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 13:08:43.1765 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 13:08:46.8951 | Development | INFO | ::1 | 0 | GET |  | Request finished in 3718.6585ms 0 
2019-11-13 13:08:49.5062 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 13:08:49.5066 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:08:49.5419 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 13:08:49.5696 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | ModelState valid
2019-11-13 13:09:09.3814 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 19833.8165ms
2019-11-13 13:09:09.3893 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:09:09.4298 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8CI2DDMSK", Request id "0HLR8CI2DDMSK:00000001": An unhandled exception was thrown by the application.
2019-11-13 13:09:09.4298 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 19927.9845ms 500 
2019-11-13 13:09:50.0695 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 13:09:59.5694 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 13:09:59.6096 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:09:59.6355 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 13:09:59.6537 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | ModelState valid
2019-11-13 13:09:59.7144 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 75.8561ms
2019-11-13 13:09:59.7144 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:09:59.7316 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8CIP69PNA", Request id "0HLR8CIP69PNA:00000001": An unhandled exception was thrown by the application.
2019-11-13 13:09:59.7316 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 166.0583ms 500 
2019-11-13 13:11:16.8659 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 13:11:21.3919 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 13:11:21.4336 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:11:21.4444 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 13:11:21.5338 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 71.506ms
2019-11-13 13:11:21.5338 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 13:11:21.5510 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8CJHIJK3I", Request id "0HLR8CJHIJK3I:00000001": An unhandled exception was thrown by the application.
2019-11-13 13:11:21.5543 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 162.9003ms 500 
2019-11-13 14:25:22.1473 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:25:30.1397 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:25:30.1799 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:25:30.1999 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:25:30.2299 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 21.2295ms
2019-11-13 14:25:30.2299 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:25:30.2471 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8DSVD5T7R", Request id "0HLR8DSVD5T7R:00000001": An unhandled exception was thrown by the application.
2019-11-13 14:25:30.2471 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 111.5429ms 500 
2019-11-13 14:25:46.2418 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/index.html  
2019-11-13 14:25:46.3169 | Development | INFO | ::1 | 0 | GET |  | Request finished in 75.251ms 200 text/html; charset=utf-8
2019-11-13 14:25:46.3289 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/swagger-ui.css  
2019-11-13 14:25:46.3429 | Development | INFO | ::1 | 0 | GET |  | Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
2019-11-13 14:25:46.3429 | Development | INFO | ::1 | 0 | GET |  | Request finished in 16.9612ms 200 text/css
2019-11-13 14:25:46.4905 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/v1/swagger.json  
2019-11-13 14:25:46.4953 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/favicon-32x32.png  
2019-11-13 14:25:46.4953 | Development | INFO | ::1 | 0 | GET |  | Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
2019-11-13 14:25:46.4953 | Development | INFO | ::1 | 0 | GET |  | Request finished in 3.5081ms 200 image/png
2019-11-13 14:25:46.8644 | Development | INFO | ::1 | 0 | GET |  | Request finished in 373.868ms 200 application/json; charset=utf-8
2019-11-13 14:25:50.0892 | Development | INFO | ::1 | 0 | POST |  | Request starting HTTP/2 POST https://localhost:5001/api/Authentication/test_Request application/json 41
2019-11-13 14:25:50.0892 | Development | INFO | ::1 | 0 | POST | RequestToken | CORS policy execution successful.
2019-11-13 14:25:50.0892 | Development | INFO | ::1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:25:50.0892 | Development | INFO | ::1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:25:50.0892 | Development | INFO | ::1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 1.7034ms
2019-11-13 14:25:50.0892 | Development | INFO | ::1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:25:50.1010 | Development | ERROR | ::1 | 0 | POST | RequestToken | Connection id "0HLR8DSVD5T7T", Request id "0HLR8DSVD5T7T:00000009": An unhandled exception was thrown by the application.
2019-11-13 14:25:50.1010 | Development | INFO | ::1 | 0 | POST | RequestToken | Request finished in 12.8601ms 500 
2019-11-13 14:26:21.3555 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:26:27.1261 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/index.html  
2019-11-13 14:26:27.2342 | Development | INFO | ::1 | 0 | GET |  | Request finished in 108.4908ms 200 text/html; charset=utf-8
2019-11-13 14:26:27.2444 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/swagger-ui.css  
2019-11-13 14:26:27.2586 | Development | INFO | ::1 | 0 | GET |  | Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
2019-11-13 14:26:27.2586 | Development | INFO | ::1 | 0 | GET |  | Request finished in 16.4413ms 200 text/css
2019-11-13 14:26:27.4219 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/v1/swagger.json  
2019-11-13 14:26:27.4219 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/favicon-32x32.png  
2019-11-13 14:26:27.4219 | Development | INFO | ::1 | 0 | GET |  | Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
2019-11-13 14:26:27.4219 | Development | INFO | ::1 | 0 | GET |  | Request finished in 2.1553ms 200 image/png
2019-11-13 14:26:27.7909 | Development | INFO | ::1 | 0 | GET |  | Request finished in 369.1511ms 200 application/json; charset=utf-8
2019-11-13 14:26:33.2490 | Development | INFO | ::1 | 0 | POST |  | Request starting HTTP/2 POST https://localhost:5001/api/Authentication/test_Request application/json 41
2019-11-13 14:26:33.2490 | Development | INFO | ::1 | 0 | POST | RequestToken | CORS policy execution successful.
2019-11-13 14:26:33.2490 | Development | INFO | ::1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:26:33.2777 | Development | INFO | ::1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:26:33.3069 | Development | INFO | ::1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 20.6045ms
2019-11-13 14:26:33.3069 | Development | INFO | ::1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:26:33.3214 | Development | ERROR | ::1 | 0 | POST | RequestToken | Connection id "0HLR8DTGCI7IA", Request id "0HLR8DTGCI7IA:00000009": An unhandled exception was thrown by the application.
2019-11-13 14:26:33.3214 | Development | INFO | ::1 | 0 | POST | RequestToken | Request finished in 73.6083ms 500 
2019-11-13 14:27:23.9062 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:27:24.2395 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 14:27:35.9041 | Development | INFO | ::1 | 0 | POST |  | Request starting HTTP/2 POST https://localhost:5001/api/Authentication/test_Request application/json 41
2019-11-13 14:27:38.2165 | Development | INFO | ::1 | 0 | POST | RequestToken | CORS policy execution successful.
2019-11-13 14:27:38.2327 | Development | INFO | ::1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:27:38.2327 | Development | INFO | ::1 | 0 | GET |  | Request finished in 13996.3351ms 0 
2019-11-13 14:27:38.2608 | Development | INFO | ::1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:28:18.8007 | Development | INFO | ::1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 40524.9325ms
2019-11-13 14:28:18.8073 | Development | INFO | ::1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:28:18.8073 | Development | ERROR | ::1 | 0 | POST | RequestToken | Connection id "0HLR8DU1CV1J6", Request id "0HLR8DU1CV1J6:00000003": An unhandled exception was thrown by the application.
2019-11-13 14:28:18.8210 | Development | INFO | ::1 | 0 | POST | RequestToken | Request finished in 42937.02ms 500 
2019-11-13 14:34:26.5458 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:34:26.8552 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 14:34:31.9914 | Development | INFO | ::1 | 0 | GET |  | Request finished in 5136.2781ms 0 
2019-11-13 14:34:37.5682 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:34:37.5733 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:34:37.6048 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:34:42.0235 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 4413.8332ms
2019-11-13 14:34:42.0235 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:34:42.0686 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8E1VBCFG7", Request id "0HLR8E1VBCFG7:00000001": An unhandled exception was thrown by the application.
2019-11-13 14:34:42.0724 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 4505.0822ms 500 
2019-11-13 14:41:52.9159 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:41:53.2142 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 14:41:53.2814 | Development | INFO | ::1 | 0 | GET |  | Request finished in 66.8078ms 404 
2019-11-13 14:41:58.1675 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:41:58.1675 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:41:58.1966 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:44:06.6025 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 128392.2833ms
2019-11-13 14:44:06.6025 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:44:06.6235 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8E64C6MM6", Request id "0HLR8E64C6MM6:00000001": An unhandled exception was thrown by the application.
2019-11-13 14:44:06.6235 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 128461.1618ms 500 
2019-11-13 14:54:19.3778 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:54:19.6843 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 14:54:19.7663 | Development | INFO | ::1 | 0 | GET |  | Request finished in 82.6845ms 404 
2019-11-13 14:54:25.1775 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:54:25.1828 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:54:25.2144 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:55:01.6238 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 36404.1126ms
2019-11-13 14:55:01.6238 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:55:01.6593 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8ED2R333G", Request id "0HLR8ED2R333G:00000001": An unhandled exception was thrown by the application.
2019-11-13 14:55:01.6675 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 36493.1827ms 500 
2019-11-13 14:55:46.0532 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:55:46.3711 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 14:55:46.4503 | Development | INFO | ::1 | 0 | GET |  | Request finished in 79.3595ms 404 
2019-11-13 14:56:23.2060 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:56:23.2141 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:56:23.2444 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:56:27.1354 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing ObjectResult, writing value of type 'System.String'.
2019-11-13 14:56:27.1480 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 3898.4198ms
2019-11-13 14:56:27.1480 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:56:27.1480 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 3947.032ms 200 text/plain; charset=utf-8
2019-11-13 14:57:33.0513 | Development | INFO | 127.0.0.1 | 0 | GET |  | Request starting HTTP/1.1 GET https://localhost:5001/api/Authentication/test_Token application/json 
2019-11-13 14:57:33.1028 | Development | INFO | 127.0.0.1 | 0 | GET | PruebaAuthorization | Successfully validated the token.
2019-11-13 14:57:33.1028 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Authorization was successful.
2019-11-13 14:57:33.1028 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Executing endpoint 'API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base)'
2019-11-13 14:57:33.1188 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Route matched with {action = "PruebaAuthorization", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult PruebaAuthorization() on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:57:37.3276 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Executing ObjectResult, writing value of type 'System.String'.
2019-11-13 14:57:37.3276 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Executed action API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base) in 4209.3423ms
2019-11-13 14:57:37.3276 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Executed endpoint 'API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base)'
2019-11-13 14:57:37.3364 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Request finished in 4286.0326ms 200 text/plain; charset=utf-8
2019-11-13 14:58:05.1528 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:58:05.4704 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 14:58:05.5519 | Development | INFO | ::1 | 0 | GET |  | Request finished in 82.4413ms 404 
2019-11-13 14:58:22.3278 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:58:22.3278 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:58:22.3577 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:58:25.2676 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 2895.3223ms
2019-11-13 14:58:25.2676 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:58:25.3046 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8EF64ADI8", Request id "0HLR8EF64ADI8:00000001": An unhandled exception was thrown by the application.
2019-11-13 14:58:25.3046 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 2980.9961ms 500 
2019-11-13 14:58:41.1826 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:58:41.1826 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:58:41.1826 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
